,date,phong_ban,total_duration
4712,2022-05-26,wo_co_dien,31169.37
4721,2022-05-27,wo_co_dien,27631.0
4728,2022-05-28,wo_co_dien,25894.19
4732,2022-05-29,wo_co_dien,24954.21
4735,2022-05-30,wo_co_dien,24489.68
4744,2022-05-31,wo_co_dien,22797.52
4750,2022-06-01,wo_co_dien,34328.22
4758,2022-06-02,wo_co_dien,36419.15
4762,2022-06-03,wo_co_dien,36917.28
4770,2022-06-04,wo_co_dien,37192.56
4774,2022-06-05,wo_co_dien,37062.67
4780,2022-06-06,wo_co_dien,36698.88
4783,2022-06-07,wo_co_dien,36413.7
4792,2022-06-08,wo_co_dien,36111.61
4797,2022-06-09,wo_co_dien,35925.38
4803,2022-06-10,wo_co_dien,35829.6
4807,2022-06-11,wo_co_dien,35137.23
4814,2022-06-12,wo_co_dien,34628.69
4823,2022-06-13,wo_co_dien,34710.21
4830,2022-06-14,wo_co_dien,34133.11
4833,2022-06-15,wo_co_dien,33665.19
4842,2022-06-16,wo_co_dien,33058.2
4843,2022-06-17,wo_co_dien,32570.74
4851,2022-06-18,wo_co_dien,32080.53
4855,2022-06-19,wo_co_dien,31721.23
4864,2022-06-20,wo_co_dien,31400.69
4869,2022-06-21,wo_co_dien,30524.94
4878,2022-06-22,wo_co_dien,29831.19
4880,2022-06-23,wo_co_dien,30126.39
4887,2022-06-24,wo_co_dien,29043.48
4892,2022-06-25,wo_co_dien,28031.16
4898,2022-06-26,wo_co_dien,27596.29
4904,2022-06-27,wo_co_dien,26649.53
4910,2022-06-28,wo_co_dien,26144.28
4920,2022-06-29,wo_co_dien,25243.13
4923,2022-06-30,wo_co_dien,23735.49
4927,2022-07-01,wo_co_dien,26513.05
4938,2022-07-02,wo_co_dien,26379.09
4943,2022-07-03,wo_co_dien,26541.97
4945,2022-07-04,wo_co_dien,25735.95
4951,2022-07-05,wo_co_dien,25076.31
4957,2022-07-06,wo_co_dien,24236.54
4968,2022-07-07,wo_co_dien,20572.66
4970,2022-07-08,wo_co_dien,19972.83
4977,2022-07-09,wo_co_dien,19970.12
4981,2022-07-10,wo_co_dien,21640.48
4992,2022-07-11,wo_co_dien,21427.31
4993,2022-07-12,wo_co_dien,21318.72
5003,2022-07-13,wo_co_dien,21505.04
5009,2022-07-14,wo_co_dien,21517.97
5014,2022-07-15,wo_co_dien,22778.27
5020,2022-07-16,wo_co_dien,27148.33
5024,2022-07-17,wo_co_dien,28574.65
5030,2022-07-18,wo_co_dien,28053.74
5035,2022-07-19,wo_co_dien,28117.04
5046,2022-07-20,wo_co_dien,28450.85
5049,2022-07-21,wo_co_dien,27908.39
5058,2022-07-22,wo_co_dien,28508.9
5062,2022-07-23,wo_co_dien,28414.47
5070,2022-07-24,wo_co_dien,30383.2
5071,2022-07-25,wo_co_dien,37656.34
5078,2022-07-26,wo_co_dien,38553.76
5083,2022-07-27,wo_co_dien,39936.95
5091,2022-07-28,wo_co_dien,40333.11
5099,2022-07-29,wo_co_dien,40000.98
5104,2022-07-30,wo_co_dien,40075.83
5112,2022-07-31,wo_co_dien,39628.8
5117,2022-08-01,wo_co_dien,49968.72
5123,2022-08-02,wo_co_dien,57353.45
5128,2022-08-03,wo_co_dien,57589.2
5131,2022-08-04,wo_co_dien,57157.03
5139,2022-08-05,wo_co_dien,57013.87
5144,2022-08-06,wo_co_dien,56812.36
5152,2022-08-07,wo_co_dien,56701.64
5157,2022-08-08,wo_co_dien,57220.09
5161,2022-08-09,wo_co_dien,57589.49
5170,2022-08-10,wo_co_dien,61519.11
5176,2022-08-11,wo_co_dien,66769.55
5181,2022-08-12,wo_co_dien,66622.87
5187,2022-08-13,wo_co_dien,66432.85
5191,2022-08-14,wo_co_dien,66135.57
5202,2022-08-15,wo_co_dien,65733.59
5207,2022-08-16,wo_co_dien,65526.82
5214,2022-08-17,wo_co_dien,65343.81
5218,2022-08-18,wo_co_dien,65141.54
5222,2022-08-19,wo_co_dien,64186.19
5227,2022-08-20,wo_co_dien,63231.77
5238,2022-08-21,wo_co_dien,62498.74
5240,2022-08-22,wo_co_dien,62119.02
5246,2022-08-23,wo_co_dien,60910.26
5256,2022-08-24,wo_co_dien,59883.56
5262,2022-08-25,wo_co_dien,58448.85
5263,2022-08-26,wo_co_dien,57715.16
5274,2022-08-27,wo_co_dien,56778.59
5276,2022-08-28,wo_co_dien,55961.84
5284,2022-08-29,wo_co_dien,55336.99
5289,2022-08-30,wo_co_dien,54199.48
5295,2022-08-31,wo_co_dien,52784.37
5300,2022-09-01,wo_co_dien,55214.02
5309,2022-09-02,wo_co_dien,54785.1
5316,2022-09-03,wo_co_dien,54482.98
5321,2022-09-04,wo_co_dien,54415.58
5326,2022-09-05,wo_co_dien,54526.5
5332,2022-09-06,wo_co_dien,59099.83
5340,2022-09-07,wo_co_dien,65770.88
5341,2022-09-08,wo_co_dien,66014.35
5347,2022-09-09,wo_co_dien,65640.66
5353,2022-09-10,wo_co_dien,64701.88
5361,2022-09-11,wo_co_dien,63885.42
5369,2022-09-12,wo_co_dien,63615.39
5372,2022-09-13,wo_co_dien,59433.74
5377,2022-09-14,wo_co_dien,58704.08
5386,2022-09-15,wo_co_dien,57989.36
5391,2022-09-16,wo_co_dien,57298.83
5397,2022-09-17,wo_co_dien,56395.0
5402,2022-09-18,wo_co_dien,55892.44
5411,2022-09-19,wo_co_dien,55695.92
5413,2022-09-20,wo_co_dien,55460.98
5422,2022-09-21,wo_co_dien,54828.87
5425,2022-09-22,wo_co_dien,54150.28
5431,2022-09-23,wo_co_dien,53376.83
5437,2022-09-24,wo_co_dien,52488.83
5446,2022-09-25,wo_co_dien,52259.47
5452,2022-09-26,wo_co_dien,51999.54
5458,2022-09-27,wo_co_dien,51041.12
5463,2022-09-28,wo_co_dien,50202.12
5469,2022-09-29,wo_co_dien,49475.81
5478,2022-09-30,wo_co_dien,48401.44
5484,2022-10-01,wo_co_dien,56706.67
5486,2022-10-02,wo_co_dien,70963.08
5492,2022-10-03,wo_co_dien,76065.36
5497,2022-10-04,wo_co_dien,75640.05
5504,2022-10-05,wo_co_dien,74700.17
5509,2022-10-06,wo_co_dien,74480.31
5519,2022-10-07,wo_co_dien,73895.83
5524,2022-10-08,wo_co_dien,73153.03
5532,2022-10-09,wo_co_dien,72918.14
5536,2022-10-10,wo_co_dien,72345.42
5543,2022-10-11,wo_co_dien,72128.1
5549,2022-10-12,wo_co_dien,71416.63
5556,2022-10-13,wo_co_dien,67903.93
5557,2022-10-14,wo_co_dien,59543.66
5567,2022-10-15,wo_co_dien,55848.26
5570,2022-10-16,wo_co_dien,55358.47
5577,2022-10-17,wo_co_dien,54262.88
5583,2022-10-18,wo_co_dien,51284.69
5590,2022-10-19,wo_co_dien,49678.78
5595,2022-10-20,wo_co_dien,47613.1
5600,2022-10-21,wo_co_dien,46480.23
5608,2022-10-22,wo_co_dien,45468.28
5612,2022-10-23,wo_co_dien,47331.73
5618,2022-10-24,wo_co_dien,44674.37
5625,2022-10-25,wo_co_dien,41485.96
5633,2022-10-26,wo_co_dien,35800.11
5637,2022-10-27,wo_co_dien,33442.73
5644,2022-10-28,wo_co_dien,28941.83
5652,2022-10-29,wo_co_dien,25270.82
5654,2022-10-30,wo_co_dien,22923.38
5664,2022-10-31,wo_co_dien,20275.34
5668,2022-11-01,wo_co_dien,42033.17
5675,2022-11-02,wo_co_dien,41908.51
5680,2022-11-03,wo_co_dien,40772.88
5685,2022-11-04,wo_co_dien,39485.91
5689,2022-11-05,wo_co_dien,38627.22
5697,2022-11-06,wo_co_dien,37933.71
5702,2022-11-07,wo_co_dien,34904.53
5708,2022-11-08,wo_co_dien,33010.52
5713,2022-11-09,wo_co_dien,29793.7
5720,2022-11-10,wo_co_dien,29149.6
5730,2022-11-11,wo_co_dien,28027.8
5731,2022-11-12,wo_co_dien,26809.08
5741,2022-11-13,wo_co_dien,26391.3
5745,2022-11-14,wo_co_dien,26321.5
5750,2022-11-15,wo_co_dien,25414.52
5758,2022-11-16,wo_co_dien,26456.45
5762,2022-11-17,wo_co_dien,24961.26
5769,2022-11-18,wo_co_dien,24137.57
5777,2022-11-19,wo_co_dien,23704.66
5783,2022-11-20,wo_co_dien,23127.98
5789,2022-11-21,wo_co_dien,22051.57
5796,2022-11-22,wo_co_dien,21077.31
5801,2022-11-23,wo_co_dien,20191.37
5808,2022-11-24,wo_co_dien,19578.4
5813,2022-11-25,wo_co_dien,19271.45
5820,2022-11-26,wo_co_dien,18052.73
5822,2022-11-27,wo_co_dien,17487.1
5827,2022-11-28,wo_co_dien,16593.79
5833,2022-11-29,wo_co_dien,15214.11
5842,2022-11-30,wo_co_dien,13997.2
5848,2022-12-01,wo_co_dien,29673.21
5856,2022-12-02,wo_co_dien,29594.84
5858,2022-12-03,wo_co_dien,29165.68
5865,2022-12-04,wo_co_dien,28710.69
5869,2022-12-05,wo_co_dien,28133.4
5876,2022-12-06,wo_co_dien,27682.36
5884,2022-12-07,wo_co_dien,28489.42
5889,2022-12-08,wo_co_dien,30626.88
5895,2022-12-09,wo_co_dien,31073.36
5901,2022-12-10,wo_co_dien,31169.41
5909,2022-12-11,wo_co_dien,30963.5
5912,2022-12-12,wo_co_dien,30819.22
5919,2022-12-13,wo_co_dien,27359.57
5928,2022-12-14,wo_co_dien,27273.95
5930,2022-12-15,wo_co_dien,26548.16
5935,2022-12-16,wo_co_dien,22843.31
5946,2022-12-17,wo_co_dien,22171.57
5949,2022-12-18,wo_co_dien,22093.17
5958,2022-12-19,wo_co_dien,21920.1
5959,2022-12-20,wo_co_dien,21605.85
5968,2022-12-21,wo_co_dien,21164.47
5976,2022-12-22,wo_co_dien,20355.72
5979,2022-12-23,wo_co_dien,19504.05
5984,2022-12-24,wo_co_dien,17890.43
5991,2022-12-25,wo_co_dien,17307.76
5999,2022-12-26,wo_co_dien,16690.46
6004,2022-12-27,wo_co_dien,15757.26
6010,2022-12-28,wo_co_dien,8994.07
6018,2022-12-29,wo_co_dien,8239.81
6019,2022-12-30,wo_co_dien,7654.0
6026,2022-12-31,wo_co_dien,7191.99
6034,2023-01-01,wo_co_dien,9745.5
6040,2023-01-02,wo_co_dien,9696.0
6045,2023-01-03,wo_co_dien,9725.29
6049,2023-01-04,wo_co_dien,9633.91
6054,2023-01-05,wo_co_dien,9737.54
6056,2023-01-06,wo_co_dien,9192.28
6061,2023-01-07,wo_co_dien,7473.71
6067,2023-01-08,wo_co_dien,7440.0
6075,2023-01-09,wo_co_dien,7399.03
6079,2023-01-10,wo_co_dien,7112.31
6081,2023-01-11,wo_co_dien,6929.03
6088,2023-01-12,wo_co_dien,6553.47
6095,2023-01-13,wo_co_dien,6258.93
6098,2023-01-14,wo_co_dien,6100.88
6105,2023-01-15,wo_co_dien,6066.08
6108,2023-01-16,wo_co_dien,6016.58
6111,2023-01-17,wo_co_dien,5660.31
6117,2023-01-18,wo_co_dien,5221.35
6124,2023-01-19,wo_co_dien,4830.25
6126,2023-01-20,wo_co_dien,4637.66
6134,2023-01-21,wo_co_dien,4631.78
6139,2023-01-22,wo_co_dien,4642.91
6144,2023-01-23,wo_co_dien,4618.23
6147,2023-01-24,wo_co_dien,4595.11
6154,2023-01-25,wo_co_dien,4609.59
6156,2023-01-26,wo_co_dien,4599.62
6164,2023-01-27,wo_co_dien,4571.28
6168,2023-01-28,wo_co_dien,4485.12
6175,2023-01-29,wo_co_dien,4341.47
6179,2023-01-30,wo_co_dien,3867.57
6185,2023-01-31,wo_co_dien,3652.95
6186,2023-02-01,wo_co_dien,27742.29
6192,2023-02-02,wo_co_dien,24499.69
6197,2023-02-03,wo_co_dien,20347.73
6202,2023-02-04,wo_co_dien,26685.4
6206,2023-02-05,wo_co_dien,26563.96
6213,2023-02-06,wo_co_dien,26475.97
6219,2023-02-07,wo_co_dien,26164.36
6223,2023-02-08,wo_co_dien,25629.84
6229,2023-02-09,wo_co_dien,25003.29
6231,2023-02-10,wo_co_dien,24444.31
6239,2023-02-11,wo_co_dien,23669.42
6244,2023-02-12,wo_co_dien,23270.71
6250,2023-02-13,wo_co_dien,22996.8
6252,2023-02-14,wo_co_dien,22216.38
6260,2023-02-15,wo_co_dien,21637.65
6263,2023-02-16,wo_co_dien,20650.34
6267,2023-02-17,wo_co_dien,19716.76
6275,2023-02-18,wo_co_dien,19095.97
6279,2023-02-19,wo_co_dien,18459.14
6284,2023-02-20,wo_co_dien,17494.17
6289,2023-02-21,wo_co_dien,16394.45
6294,2023-02-22,wo_co_dien,15488.57
6296,2023-02-23,wo_co_dien,14945.86
6304,2023-02-24,wo_co_dien,12788.92
6310,2023-02-25,wo_co_dien,12238.89
6312,2023-02-26,wo_co_dien,12019.32
6317,2023-02-27,wo_co_dien,11376.33
6325,2023-02-28,wo_co_dien,10629.3
6326,2023-03-01,wo_co_dien,59581.89
6334,2023-03-02,wo_co_dien,60506.34
6339,2023-03-03,wo_co_dien,59777.14
6342,2023-03-04,wo_co_dien,59584.26
6348,2023-03-05,wo_co_dien,59064.01
6353,2023-03-06,wo_co_dien,58309.01
6359,2023-03-07,wo_co_dien,57888.6
6362,2023-03-08,wo_co_dien,57492.5
6366,2023-03-09,wo_co_dien,56836.27
6375,2023-03-10,wo_co_dien,55726.04
6378,2023-03-11,wo_co_dien,54900.29
6383,2023-03-12,wo_co_dien,54202.29
6390,2023-03-13,wo_co_dien,53373.36
6394,2023-03-14,wo_co_dien,52707.64
6396,2023-03-15,wo_co_dien,51733.58
6405,2023-03-16,wo_co_dien,50149.36
6408,2023-03-17,wo_co_dien,45349.94
6411,2023-03-18,wo_co_dien,43694.3
6418,2023-03-19,wo_co_dien,42948.32
6424,2023-03-20,wo_co_dien,42003.67
6430,2023-03-21,wo_co_dien,41226.22
6431,2023-03-22,wo_co_dien,40592.77
6439,2023-03-23,wo_co_dien,39746.83
6441,2023-03-24,wo_co_dien,38831.43
6449,2023-03-25,wo_co_dien,36169.66
6455,2023-03-26,wo_co_dien,35543.45
6459,2023-03-27,wo_co_dien,34509.48
6463,2023-03-28,wo_co_dien,32680.98
6467,2023-03-29,wo_co_dien,30435.09
6472,2023-03-30,wo_co_dien,28165.76
6479,2023-03-31,wo_co_dien,26556.16
6483,2023-04-01,wo_co_dien,56167.94
6486,2023-04-02,wo_co_dien,56588.48
6491,2023-04-03,wo_co_dien,56223.58
6498,2023-04-04,wo_co_dien,55622.53
6501,2023-04-05,wo_co_dien,55166.78
6508,2023-04-06,wo_co_dien,54701.09
6512,2023-04-07,wo_co_dien,58258.33
6520,2023-04-08,wo_co_dien,66215.36
6521,2023-04-09,wo_co_dien,64271.76
6528,2023-04-10,wo_co_dien,62591.88
6533,2023-04-11,wo_co_dien,60010.32
6537,2023-04-12,wo_co_dien,57438.16
6545,2023-04-13,wo_co_dien,55553.76
6548,2023-04-14,wo_co_dien,54289.02
6552,2023-04-15,wo_co_dien,52698.07
6557,2023-04-16,wo_co_dien,51271.51
6562,2023-04-17,wo_co_dien,49506.14
6570,2023-04-18,wo_co_dien,45494.43
6572,2023-04-19,wo_co_dien,39529.44
6577,2023-04-20,wo_co_dien,38386.57
6583,2023-04-21,wo_co_dien,36752.5
6588,2023-04-22,wo_co_dien,34573.07
6593,2023-04-23,wo_co_dien,26612.82
6598,2023-04-24,wo_co_dien,25501.39
6604,2023-04-25,wo_co_dien,23906.44
6609,2023-04-26,wo_co_dien,22756.37
6614,2023-04-27,wo_co_dien,18980.24
6618,2023-04-28,wo_co_dien,15061.91
6624,2023-04-29,wo_co_dien,14606.76
6630,2023-04-30,wo_co_dien,14141.82
6633,2023-05-01,wo_co_dien,30213.47
6637,2023-05-02,wo_co_dien,30731.13
6643,2023-05-03,wo_co_dien,30570.69
6648,2023-05-04,wo_co_dien,30531.64
6655,2023-05-05,wo_co_dien,29998.01
6659,2023-05-06,wo_co_dien,30238.81
6664,2023-05-07,wo_co_dien,31048.36
6669,2023-05-08,wo_co_dien,30537.86
6675,2023-05-09,wo_co_dien,30092.13
6679,2023-05-10,wo_co_dien,29862.84
6683,2023-05-11,wo_co_dien,29734.04
6686,2023-05-12,wo_co_dien,29465.49
6693,2023-05-13,wo_co_dien,29219.5
6699,2023-05-14,wo_co_dien,29125.18
6704,2023-05-15,wo_co_dien,29076.93
6707,2023-05-16,wo_co_dien,28867.63
6711,2023-05-17,wo_co_dien,27983.61
6720,2023-05-18,wo_co_dien,27802.98
6723,2023-05-19,wo_co_dien,27489.24
6729,2023-05-20,wo_co_dien,27449.88
6734,2023-05-21,wo_co_dien,27246.9
6736,2023-05-22,wo_co_dien,27206.04
6745,2023-05-23,wo_co_dien,27125.72
6748,2023-05-24,wo_co_dien,24283.59
6753,2023-05-25,wo_co_dien,24188.03
6759,2023-05-26,wo_co_dien,23936.17
6761,2023-05-27,wo_co_dien,23721.84
6770,2023-05-28,wo_co_dien,23516.07
6771,2023-05-29,wo_co_dien,23040.44
6778,2023-05-30,wo_co_dien,20034.11
6785,2023-05-31,wo_co_dien,16562.05
6790,2023-06-01,wo_co_dien,23974.28
6794,2023-06-02,wo_co_dien,23086.18
6798,2023-06-03,wo_co_dien,22474.75
6805,2023-06-04,wo_co_dien,22788.48
6807,2023-06-05,wo_co_dien,22694.54
6814,2023-06-06,wo_co_dien,22179.58
6818,2023-06-07,wo_co_dien,22002.16
6825,2023-06-08,wo_co_dien,21929.76
6828,2023-06-09,wo_co_dien,21811.79
6831,2023-06-10,wo_co_dien,22326.96
6837,2023-06-11,wo_co_dien,22766.71
6844,2023-06-12,wo_co_dien,20595.66
6849,2023-06-13,wo_co_dien,23516.97
6852,2023-06-14,wo_co_dien,22856.46
6858,2023-06-15,wo_co_dien,22250.23
6862,2023-06-16,wo_co_dien,21919.16
6869,2023-06-17,wo_co_dien,21458.21
6875,2023-06-18,wo_co_dien,21203.94
6877,2023-06-19,wo_co_dien,20715.44
6881,2023-06-20,wo_co_dien,20452.15
6886,2023-06-21,wo_co_dien,17357.37
6892,2023-06-22,wo_co_dien,16543.82
6899,2023-06-23,wo_co_dien,8991.49
6904,2023-06-24,wo_co_dien,8936.34
6907,2023-06-25,wo_co_dien,8804.53
6912,2023-06-26,wo_co_dien,8638.31
6918,2023-06-27,wo_co_dien,8439.28
6924,2023-06-28,wo_co_dien,8141.64
6927,2023-06-29,wo_co_dien,7839.62
6931,2023-06-30,wo_co_dien,7414.36
6937,2023-07-01,wo_co_dien,28182.04
6942,2023-07-02,wo_co_dien,28856.3
6948,2023-07-03,wo_co_dien,28828.39
6954,2023-07-04,wo_co_dien,28471.04
6958,2023-07-05,wo_co_dien,28106.04
6961,2023-07-06,wo_co_dien,27473.03
6969,2023-07-07,wo_co_dien,26866.14
6975,2023-07-08,wo_co_dien,26548.22
6978,2023-07-09,wo_co_dien,26282.01
6984,2023-07-10,wo_co_dien,19421.71
6990,2023-07-11,wo_co_dien,18471.17
6993,2023-07-12,wo_co_dien,17166.62
6999,2023-07-13,wo_co_dien,15638.13
7005,2023-07-14,wo_co_dien,14868.55
7010,2023-07-15,wo_co_dien,14300.0
7015,2023-07-16,wo_co_dien,13950.09
7021,2023-07-17,wo_co_dien,13607.42
7024,2023-07-18,wo_co_dien,12986.48
7031,2023-07-19,wo_co_dien,12459.66
7036,2023-07-20,wo_co_dien,11543.44
7045,2023-07-21,wo_co_dien,10157.5
7052,2023-07-22,wo_co_dien,9073.19
7057,2023-07-23,wo_co_dien,8381.7
7063,2023-07-24,wo_co_dien,7896.82
7068,2023-07-25,wo_co_dien,7008.99
7077,2023-07-26,wo_co_dien,6200.92
7080,2023-07-27,wo_co_dien,5604.86
7086,2023-07-28,wo_co_dien,4936.12
7090,2023-07-29,wo_co_dien,4459.81
7099,2023-07-30,wo_co_dien,4617.18
7107,2023-07-31,wo_co_dien,4709.39
7110,2023-08-01,wo_co_dien,32739.08
7115,2023-08-02,wo_co_dien,33035.45
7124,2023-08-03,wo_co_dien,31914.34
7127,2023-08-04,wo_co_dien,30848.98
7132,2023-08-05,wo_co_dien,30537.09
7142,2023-08-06,wo_co_dien,30429.81
7145,2023-08-07,wo_co_dien,29760.66
7151,2023-08-08,wo_co_dien,28487.01
7160,2023-08-09,wo_co_dien,27347.03
7165,2023-08-10,wo_co_dien,26058.59
7171,2023-08-11,wo_co_dien,25305.57
7175,2023-08-12,wo_co_dien,25438.3
7180,2023-08-13,wo_co_dien,24947.81
7191,2023-08-14,wo_co_dien,24202.45
7195,2023-08-15,wo_co_dien,23277.49
7198,2023-08-16,wo_co_dien,22710.02
7204,2023-08-17,wo_co_dien,21887.88
7215,2023-08-18,wo_co_dien,21031.24
7216,2023-08-19,wo_co_dien,15002.32
7227,2023-08-20,wo_co_dien,14706.28
7230,2023-08-21,wo_co_dien,14273.12
7239,2023-08-22,wo_co_dien,13544.78
7245,2023-08-23,wo_co_dien,13154.92
7247,2023-08-24,wo_co_dien,11571.73
7256,2023-08-25,wo_co_dien,11123.88
7259,2023-08-26,wo_co_dien,10800.02
7266,2023-08-27,wo_co_dien,10487.62
7272,2023-08-28,wo_co_dien,10235.49
7279,2023-08-29,wo_co_dien,9679.72
7283,2023-08-30,wo_co_dien,8855.49
7293,2023-08-31,wo_co_dien,7324.1
7296,2023-09-01,wo_co_dien,39854.42
7302,2023-09-02,wo_co_dien,40509.78
7304,2023-09-03,wo_co_dien,40418.03
7313,2023-09-04,wo_co_dien,40590.15
7318,2023-09-05,wo_co_dien,40423.82
7323,2023-09-06,wo_co_dien,39755.78
7326,2023-09-07,wo_co_dien,38855.19
7331,2023-09-08,wo_co_dien,38087.73
7336,2023-09-09,wo_co_dien,37268.1
7341,2023-09-10,wo_co_dien,36405.09
7347,2023-09-11,wo_co_dien,35178.01
7349,2023-09-12,wo_co_dien,33432.62
7358,2023-09-13,wo_co_dien,27210.31
7362,2023-09-14,wo_co_dien,26408.26
7366,2023-09-15,wo_co_dien,25561.21
7373,2023-09-16,wo_co_dien,24253.42
7377,2023-09-17,wo_co_dien,23601.54
7382,2023-09-18,wo_co_dien,22981.74
7385,2023-09-19,wo_co_dien,21657.68
7393,2023-09-20,wo_co_dien,20550.73
7395,2023-09-21,wo_co_dien,19037.26
7399,2023-09-22,wo_co_dien,17606.26
7408,2023-09-23,wo_co_dien,16669.89
7409,2023-09-24,wo_co_dien,16163.56
7416,2023-09-25,wo_co_dien,11796.74
7419,2023-09-26,wo_co_dien,10863.29
7428,2023-09-27,wo_co_dien,10043.4
7433,2023-09-28,wo_co_dien,8039.94
7434,2023-09-29,wo_co_dien,3478.97
7440,2023-09-30,wo_co_dien,2800.25
7445,2023-10-01,wo_co_dien,12885.66
7446,2023-10-02,wo_co_dien,22313.21
7450,2023-10-03,wo_co_dien,27723.85
7456,2023-10-04,wo_co_dien,27135.53
7461,2023-10-05,wo_co_dien,26313.46
7463,2023-10-06,wo_co_dien,25296.48
7469,2023-10-07,wo_co_dien,24768.62
7471,2023-10-08,wo_co_dien,24448.04
7476,2023-10-09,wo_co_dien,26053.52
7480,2023-10-10,wo_co_dien,26713.89
7482,2023-10-11,wo_co_dien,25621.22
7489,2023-10-12,wo_co_dien,24391.1
7493,2023-10-13,wo_co_dien,23232.04
7497,2023-10-14,wo_co_dien,22498.92
7498,2023-10-15,wo_co_dien,22119.73
7503,2023-10-16,wo_co_dien,21752.08
7506,2023-10-17,wo_co_dien,20700.19
7511,2023-10-18,wo_co_dien,19671.56
7516,2023-10-19,wo_co_dien,18819.2
7519,2023-10-20,wo_co_dien,10872.76
7523,2023-10-21,wo_co_dien,9887.09
7527,2023-10-22,wo_co_dien,9369.24
7532,2023-10-23,wo_co_dien,8927.81
7534,2023-10-24,wo_co_dien,8130.43
7538,2023-10-25,wo_co_dien,7361.59
7544,2023-10-26,wo_co_dien,6668.52
7549,2023-10-27,wo_co_dien,6262.11
7551,2023-10-28,wo_co_dien,5829.08
7556,2023-10-29,wo_co_dien,5335.57
7559,2023-10-30,wo_co_dien,4777.11
7562,2023-10-31,wo_co_dien,4059.16
7569,2023-11-01,wo_co_dien,24477.48
7572,2023-11-02,wo_co_dien,26324.06
7576,2023-11-03,wo_co_dien,26723.66
7578,2023-11-04,wo_co_dien,26436.01
7582,2023-11-05,wo_co_dien,26282.88
7588,2023-11-06,wo_co_dien,26140.75
7592,2023-11-07,wo_co_dien,25842.58
7597,2023-11-08,wo_co_dien,19763.98
7600,2023-11-09,wo_co_dien,19348.26
7602,2023-11-10,wo_co_dien,18749.0
7608,2023-11-11,wo_co_dien,18131.71
7611,2023-11-12,wo_co_dien,17827.01
7617,2023-11-13,wo_co_dien,17436.04
7621,2023-11-14,wo_co_dien,16881.86
7625,2023-11-15,wo_co_dien,16210.09
7627,2023-11-16,wo_co_dien,15543.94
7633,2023-11-17,wo_co_dien,15213.64
7635,2023-11-18,wo_co_dien,14748.96
7639,2023-11-19,wo_co_dien,14452.75
7642,2023-11-20,wo_co_dien,14101.85
7646,2023-11-21,wo_co_dien,13355.05
7651,2023-11-22,wo_co_dien,12109.81
7654,2023-11-23,wo_co_dien,6344.26
7660,2023-11-24,wo_co_dien,5961.47
7664,2023-11-25,wo_co_dien,5438.93
7666,2023-11-26,wo_co_dien,5014.08
7672,2023-11-27,wo_co_dien,4462.94
7675,2023-11-28,wo_co_dien,4092.2
7681,2023-11-29,wo_co_dien,3492.16
7682,2023-11-30,wo_co_dien,2798.02
7689,2023-12-01,wo_co_dien,4407.06
7693,2023-12-02,wo_co_dien,4842.08
7695,2023-12-03,wo_co_dien,4657.73
7699,2023-12-04,wo_co_dien,4488.22
7703,2023-12-05,wo_co_dien,4451.91
7709,2023-12-06,wo_co_dien,4407.63
7713,2023-12-07,wo_co_dien,4182.72
7714,2023-12-08,wo_co_dien,4182.02
7719,2023-12-09,wo_co_dien,4133.78
7724,2023-12-10,wo_co_dien,4052.06
7728,2023-12-11,wo_co_dien,4101.73
7732,2023-12-12,wo_co_dien,3958.53
7735,2023-12-13,wo_co_dien,3879.27
7741,2023-12-14,wo_co_dien,3776.57
7744,2023-12-15,wo_co_dien,2221.17
7748,2023-12-16,wo_co_dien,2149.84
7751,2023-12-17,wo_co_dien,2109.81
7754,2023-12-18,wo_co_dien,1986.17
7758,2023-12-19,wo_co_dien,1986.47
7763,2023-12-20,wo_co_dien,1930.3
7769,2023-12-21,wo_co_dien,1658.93
7770,2023-12-22,wo_co_dien,1158.75
7777,2023-12-23,wo_co_dien,960.0
7781,2023-12-24,wo_co_dien,895.93
7785,2023-12-25,wo_co_dien,909.99
7789,2023-12-26,wo_co_dien,716.13
7791,2023-12-27,wo_co_dien,585.66
7794,2023-12-28,wo_co_dien,391.99
7801,2023-12-29,wo_co_dien,291.98
7802,2023-12-30,wo_co_dien,234.24
7809,2023-12-31,wo_co_dien,342.89
