,date,phong_ban,total_duration
3574,2021-11-01,wo_noc,9063.53
3581,2021-11-02,wo_noc,8693.46
3582,2021-11-03,wo_noc,9253.51
3590,2021-11-04,wo_noc,10198.35
3594,2021-11-05,wo_noc,11777.82
3599,2021-11-06,wo_noc,12907.54
3606,2021-11-07,wo_noc,11574.89
3610,2021-11-08,wo_noc,11889.1
3614,2021-11-09,wo_noc,11640.63
3617,2021-11-10,wo_noc,10498.84
3625,2021-11-11,wo_noc,9710.67
3629,2021-11-12,wo_noc,9724.63
3635,2021-11-13,wo_noc,9582.82
3638,2021-11-14,wo_noc,8286.86
3642,2021-11-15,wo_noc,7580.29
3651,2021-11-16,wo_noc,7747.66
3654,2021-11-17,wo_noc,8127.98
3660,2021-11-18,wo_noc,7972.58
3666,2021-11-19,wo_noc,8242.25
3669,2021-11-20,wo_noc,8222.99
3674,2021-11-21,wo_noc,8780.62
3679,2021-11-22,wo_noc,8589.46
3682,2021-11-23,wo_noc,9205.74
3690,2021-11-24,wo_noc,9685.23
3694,2021-11-25,wo_noc,9561.92
3697,2021-11-26,wo_noc,9049.98
3703,2021-11-27,wo_noc,9008.31
3707,2021-11-28,wo_noc,8497.34
3712,2021-11-29,wo_noc,7932.57
3717,2021-11-30,wo_noc,8038.03
3722,2021-12-01,wo_noc,8466.04
3730,2021-12-02,wo_noc,8192.76
3735,2021-12-03,wo_noc,7583.67
3737,2021-12-04,wo_noc,7084.11
3745,2021-12-05,wo_noc,7279.36
3748,2021-12-06,wo_noc,8137.19
3752,2021-12-07,wo_noc,8304.56
3759,2021-12-08,wo_noc,8947.2
3762,2021-12-09,wo_noc,8983.87
3771,2021-12-10,wo_noc,8463.34
3775,2021-12-11,wo_noc,7672.36
3778,2021-12-12,wo_noc,7051.37
3786,2021-12-13,wo_noc,7144.69
3790,2021-12-14,wo_noc,7377.64
3793,2021-12-15,wo_noc,7210.01
3801,2021-12-16,wo_noc,7756.91
3805,2021-12-17,wo_noc,8464.98
3807,2021-12-18,wo_noc,8098.12
3816,2021-12-19,wo_noc,7859.34
3819,2021-12-20,wo_noc,8203.71
3824,2021-12-21,wo_noc,8651.64
3833,2021-12-22,wo_noc,8913.96
3837,2021-12-23,wo_noc,9158.18
3845,2021-12-24,wo_noc,8499.51
3851,2021-12-25,wo_noc,8058.26
3852,2021-12-26,wo_noc,8701.09
3858,2021-12-27,wo_noc,8293.63
3868,2021-12-28,wo_noc,8062.07
3870,2021-12-29,wo_noc,7300.54
3880,2021-12-30,wo_noc,7109.44
3885,2021-12-31,wo_noc,7376.44
3891,2022-01-01,wo_noc,1168.03
3895,2022-01-02,wo_noc,2666.97
3896,2022-01-03,wo_noc,3832.62
3900,2022-01-04,wo_noc,4287.01
3907,2022-01-05,wo_noc,5193.41
3910,2022-01-06,wo_noc,5506.48
3916,2022-01-07,wo_noc,5394.39
3919,2022-01-08,wo_noc,5717.78
3925,2022-01-09,wo_noc,6409.16
3933,2022-01-10,wo_noc,6011.36
3935,2022-01-11,wo_noc,7684.91
3943,2022-01-12,wo_noc,9516.52
3948,2022-01-13,wo_noc,7850.98
3955,2022-01-14,wo_noc,6974.18
3961,2022-01-15,wo_noc,6352.47
3963,2022-01-16,wo_noc,6309.1
3967,2022-01-17,wo_noc,6904.04
3971,2022-01-18,wo_noc,8402.46
3980,2022-01-19,wo_noc,8128.66
3986,2022-01-20,wo_noc,7979.83
3987,2022-01-21,wo_noc,7457.57
3997,2022-01-22,wo_noc,7710.85
4003,2022-01-23,wo_noc,8475.31
4008,2022-01-24,wo_noc,7290.8
4013,2022-01-25,wo_noc,6999.0
4018,2022-01-26,wo_noc,6331.76
4023,2022-01-27,wo_noc,6812.13
4028,2022-01-28,wo_noc,5884.51
4034,2022-01-29,wo_noc,5357.96
4041,2022-01-30,wo_noc,5538.08
4045,2022-01-31,wo_noc,4826.37
4051,2022-02-01,wo_noc,4610.15
4057,2022-02-02,wo_noc,4256.42
4059,2022-02-03,wo_noc,3982.58
4068,2022-02-04,wo_noc,4127.92
4070,2022-02-05,wo_noc,4147.62
4075,2022-02-06,wo_noc,4358.7
4083,2022-02-07,wo_noc,4359.01
4089,2022-02-08,wo_noc,3759.33
4094,2022-02-09,wo_noc,3613.43
4096,2022-02-10,wo_noc,3995.08
4106,2022-02-11,wo_noc,5934.55
4111,2022-02-12,wo_noc,5554.65
4114,2022-02-13,wo_noc,5125.38
4123,2022-02-14,wo_noc,4403.88
4127,2022-02-15,wo_noc,4897.96
4135,2022-02-16,wo_noc,4845.2
4139,2022-02-17,wo_noc,4734.85
4145,2022-02-18,wo_noc,5152.19
4150,2022-02-19,wo_noc,5491.8
4161,2022-02-20,wo_noc,6775.47
4165,2022-02-21,wo_noc,6964.86
4168,2022-02-22,wo_noc,6042.68
4176,2022-02-23,wo_noc,5108.33
4180,2022-02-24,wo_noc,5618.33
4187,2022-02-25,wo_noc,6079.93
4191,2022-02-26,wo_noc,5848.65
4197,2022-02-27,wo_noc,5726.3
4199,2022-02-28,wo_noc,5186.82
4203,2022-03-01,wo_noc,4380.48
4210,2022-03-02,wo_noc,5065.62
4214,2022-03-03,wo_noc,5580.27
4223,2022-03-04,wo_noc,7078.98
4226,2022-03-05,wo_noc,6352.51
4231,2022-03-06,wo_noc,5233.09
4237,2022-03-07,wo_noc,5890.83
4241,2022-03-08,wo_noc,7426.84
4246,2022-03-09,wo_noc,7852.4
4252,2022-03-10,wo_noc,6728.49
4260,2022-03-11,wo_noc,5441.44
4261,2022-03-12,wo_noc,6451.23
4271,2022-03-13,wo_noc,7842.55
4273,2022-03-14,wo_noc,7456.19
4280,2022-03-15,wo_noc,7960.35
4286,2022-03-16,wo_noc,8401.04
4296,2022-03-17,wo_noc,8273.49
4301,2022-03-18,wo_noc,7115.4
4306,2022-03-19,wo_noc,7337.74
4309,2022-03-20,wo_noc,6662.72
4317,2022-03-21,wo_noc,6947.2
4325,2022-03-22,wo_noc,9863.05
4330,2022-03-23,wo_noc,8662.0
4333,2022-03-24,wo_noc,8264.79
4343,2022-03-25,wo_noc,8112.98
4349,2022-03-26,wo_noc,8830.41
4356,2022-03-27,wo_noc,9389.94
4362,2022-03-28,wo_noc,8342.59
4368,2022-03-29,wo_noc,9159.13
4371,2022-03-30,wo_noc,9686.27
4379,2022-03-31,wo_noc,10586.67
4384,2022-04-01,wo_noc,8781.92
4390,2022-04-02,wo_noc,7065.56
4394,2022-04-03,wo_noc,6584.28
4403,2022-04-04,wo_noc,6017.36
4407,2022-04-05,wo_noc,6427.29
4413,2022-04-06,wo_noc,7348.98
4420,2022-04-07,wo_noc,8513.17
4426,2022-04-08,wo_noc,8824.38
4434,2022-04-09,wo_noc,7871.3
4440,2022-04-10,wo_noc,6851.4
4445,2022-04-11,wo_noc,5973.29
4449,2022-04-12,wo_noc,6277.7
4457,2022-04-13,wo_noc,7306.14
4462,2022-04-14,wo_noc,7922.49
4470,2022-04-15,wo_noc,7786.58
4473,2022-04-16,wo_noc,8682.41
4477,2022-04-17,wo_noc,8720.3
4487,2022-04-18,wo_noc,8624.03
4492,2022-04-19,wo_noc,8439.52
4500,2022-04-20,wo_noc,7013.85
4503,2022-04-21,wo_noc,8033.29
4510,2022-04-22,wo_noc,8650.1
4518,2022-04-23,wo_noc,8832.66
4520,2022-04-24,wo_noc,7814.06
4526,2022-04-25,wo_noc,7964.78
4535,2022-04-26,wo_noc,9257.06
4542,2022-04-27,wo_noc,8468.05
4547,2022-04-28,wo_noc,8062.2
4553,2022-04-29,wo_noc,8085.03
4556,2022-04-30,wo_noc,8045.56
4566,2022-05-01,wo_noc,8536.09
4571,2022-05-02,wo_noc,8063.18
4574,2022-05-03,wo_noc,6855.78
4581,2022-05-04,wo_noc,6997.96
4588,2022-05-05,wo_noc,8214.21
4595,2022-05-06,wo_noc,11261.13
4602,2022-05-07,wo_noc,14321.2
4606,2022-05-08,wo_noc,11522.04
4613,2022-05-09,wo_noc,8909.74
4618,2022-05-10,wo_noc,8569.17
4622,2022-05-11,wo_noc,9691.94
4628,2022-05-12,wo_noc,10240.48
4634,2022-05-13,wo_noc,10891.51
4643,2022-05-14,wo_noc,8859.72
4646,2022-05-15,wo_noc,7906.45
4653,2022-05-16,wo_noc,7041.06
4657,2022-05-17,wo_noc,7456.49
4667,2022-05-18,wo_noc,9465.03
4674,2022-05-19,wo_noc,9559.65
4675,2022-05-20,wo_noc,8005.17
4685,2022-05-21,wo_noc,7350.56
4689,2022-05-22,wo_noc,7490.19
4693,2022-05-23,wo_noc,7067.52
4700,2022-05-24,wo_noc,8494.3
4710,2022-05-25,wo_noc,7955.7
4716,2022-05-26,wo_noc,9835.02
4722,2022-05-27,wo_noc,8111.52
4726,2022-05-28,wo_noc,8408.57
4731,2022-05-29,wo_noc,8365.48
4739,2022-05-30,wo_noc,8869.09
4741,2022-05-31,wo_noc,8334.98
4751,2022-06-01,wo_noc,9367.74
4757,2022-06-02,wo_noc,11706.52
4760,2022-06-03,wo_noc,9976.78
4769,2022-06-04,wo_noc,10367.7
4771,2022-06-05,wo_noc,9649.23
4781,2022-06-06,wo_noc,7741.19
4787,2022-06-07,wo_noc,7571.84
4789,2022-06-08,wo_noc,7684.65
4795,2022-06-09,wo_noc,7882.52
4805,2022-06-10,wo_noc,7694.64
4810,2022-06-11,wo_noc,7303.66
4813,2022-06-12,wo_noc,6761.54
4822,2022-06-13,wo_noc,8118.99
4828,2022-06-14,wo_noc,11149.82
4835,2022-06-15,wo_noc,10359.87
4839,2022-06-16,wo_noc,10200.01
4848,2022-06-17,wo_noc,9607.04
4852,2022-06-18,wo_noc,9205.02
4857,2022-06-19,wo_noc,10039.59
4863,2022-06-20,wo_noc,9692.83
4867,2022-06-21,wo_noc,9971.93
4873,2022-06-22,wo_noc,10555.34
4882,2022-06-23,wo_noc,10032.61
4890,2022-06-24,wo_noc,8244.28
4891,2022-06-25,wo_noc,6908.12
4900,2022-06-26,wo_noc,6883.16
4903,2022-06-27,wo_noc,7405.25
4914,2022-06-28,wo_noc,7410.73
4916,2022-06-29,wo_noc,8994.75
4924,2022-06-30,wo_noc,11577.94
4929,2022-07-01,wo_noc,10140.61
4934,2022-07-02,wo_noc,9083.87
4942,2022-07-03,wo_noc,9005.99
4947,2022-07-04,wo_noc,10334.36
4952,2022-07-05,wo_noc,10753.7
4959,2022-07-06,wo_noc,13691.0
4965,2022-07-07,wo_noc,10667.92
4971,2022-07-08,wo_noc,9077.98
4980,2022-07-09,wo_noc,9833.51
4985,2022-07-10,wo_noc,9204.4
4990,2022-07-11,wo_noc,7538.13
4998,2022-07-12,wo_noc,7676.4
4999,2022-07-13,wo_noc,8319.62
5010,2022-07-14,wo_noc,8207.27
5016,2022-07-15,wo_noc,8333.92
5021,2022-07-16,wo_noc,8804.96
5027,2022-07-17,wo_noc,9438.23
5032,2022-07-18,wo_noc,9696.99
5040,2022-07-19,wo_noc,10466.0
5041,2022-07-20,wo_noc,10499.33
5051,2022-07-21,wo_noc,9370.98
5055,2022-07-22,wo_noc,9448.48
5061,2022-07-23,wo_noc,9395.11
5069,2022-07-24,wo_noc,9127.1
5075,2022-07-25,wo_noc,6880.77
5079,2022-07-26,wo_noc,7200.93
5085,2022-07-27,wo_noc,7682.33
5092,2022-07-28,wo_noc,7990.55
5096,2022-07-29,wo_noc,8300.25
5105,2022-07-30,wo_noc,7839.25
5109,2022-07-31,wo_noc,7227.78
5116,2022-08-01,wo_noc,6692.32
5124,2022-08-02,wo_noc,7209.37
5125,2022-08-03,wo_noc,7772.06
5133,2022-08-04,wo_noc,8901.48
5140,2022-08-05,wo_noc,8102.88
5146,2022-08-06,wo_noc,6785.37
5150,2022-08-07,wo_noc,10453.73
5156,2022-08-08,wo_noc,11159.84
5163,2022-08-09,wo_noc,11564.18
5168,2022-08-10,wo_noc,9465.3
5174,2022-08-11,wo_noc,9252.95
5183,2022-08-12,wo_noc,9503.59
5189,2022-08-13,wo_noc,9086.68
5195,2022-08-14,wo_noc,8357.27
5197,2022-08-15,wo_noc,7802.69
5203,2022-08-16,wo_noc,7834.13
5213,2022-08-17,wo_noc,7488.86
5216,2022-08-18,wo_noc,7744.12
5221,2022-08-19,wo_noc,7058.1
5232,2022-08-20,wo_noc,6396.5
5235,2022-08-21,wo_noc,6334.38
5239,2022-08-22,wo_noc,6660.52
5250,2022-08-23,wo_noc,6518.38
5251,2022-08-24,wo_noc,7306.16
5259,2022-08-25,wo_noc,6712.12
5264,2022-08-26,wo_noc,8096.41
5271,2022-08-27,wo_noc,7567.61
5277,2022-08-28,wo_noc,7203.63
5286,2022-08-29,wo_noc,7471.22
5287,2022-08-30,wo_noc,7693.77
5298,2022-08-31,wo_noc,8719.33
5303,2022-09-01,wo_noc,7866.24
5306,2022-09-02,wo_noc,8322.36
5311,2022-09-03,wo_noc,7593.99
5320,2022-09-04,wo_noc,5986.36
5327,2022-09-05,wo_noc,6695.42
5333,2022-09-06,wo_noc,7298.22
5336,2022-09-07,wo_noc,7860.66
5343,2022-09-08,wo_noc,7839.54
5351,2022-09-09,wo_noc,7944.4
5357,2022-09-10,wo_noc,7388.27
5364,2022-09-11,wo_noc,7410.22
5368,2022-09-12,wo_noc,6878.83
5371,2022-09-13,wo_noc,6616.36
5382,2022-09-14,wo_noc,7225.87
5385,2022-09-15,wo_noc,7507.31
5390,2022-09-16,wo_noc,7465.19
5400,2022-09-17,wo_noc,7473.36
5406,2022-09-18,wo_noc,7965.09
5412,2022-09-19,wo_noc,7604.73
5415,2022-09-20,wo_noc,6928.94
5420,2022-09-21,wo_noc,6237.62
5430,2022-09-22,wo_noc,5531.27
5436,2022-09-23,wo_noc,5354.45
5439,2022-09-24,wo_noc,4873.32
5443,2022-09-25,wo_noc,4774.74
5453,2022-09-26,wo_noc,5145.45
5456,2022-09-27,wo_noc,5584.52
5462,2022-09-28,wo_noc,5145.48
5467,2022-09-29,wo_noc,5205.23
5473,2022-09-30,wo_noc,5286.15
5480,2022-10-01,wo_noc,5882.05
5489,2022-10-02,wo_noc,5014.84
5495,2022-10-03,wo_noc,4930.71
5500,2022-10-04,wo_noc,5129.04
5503,2022-10-05,wo_noc,5238.42
5511,2022-10-06,wo_noc,5156.93
5517,2022-10-07,wo_noc,4862.83
5525,2022-10-08,wo_noc,5202.98
5527,2022-10-09,wo_noc,5127.85
5533,2022-10-10,wo_noc,4927.19
5539,2022-10-11,wo_noc,4945.15
5547,2022-10-12,wo_noc,5167.35
5555,2022-10-13,wo_noc,5256.5
5560,2022-10-14,wo_noc,5133.89
5565,2022-10-15,wo_noc,5150.4
5572,2022-10-16,wo_noc,4886.35
5579,2022-10-17,wo_noc,4241.78
5585,2022-10-18,wo_noc,4538.47
5591,2022-10-19,wo_noc,4926.93
5597,2022-10-20,wo_noc,5976.27
5599,2022-10-21,wo_noc,5423.23
5605,2022-10-22,wo_noc,5286.46
5614,2022-10-23,wo_noc,5105.34
5617,2022-10-24,wo_noc,4919.17
5628,2022-10-25,wo_noc,4709.32
5631,2022-10-26,wo_noc,5279.96
5636,2022-10-27,wo_noc,6252.35
5646,2022-10-28,wo_noc,5756.36
5650,2022-10-29,wo_noc,5418.05
5653,2022-10-30,wo_noc,5859.38
5662,2022-10-31,wo_noc,5411.38
5670,2022-11-01,wo_noc,5548.76
5673,2022-11-02,wo_noc,5572.9
5677,2022-11-03,wo_noc,6210.14
5688,2022-11-04,wo_noc,5918.8
5690,2022-11-05,wo_noc,5307.2
5695,2022-11-06,wo_noc,4780.85
5703,2022-11-07,wo_noc,4013.41
5711,2022-11-08,wo_noc,3876.5
5717,2022-11-09,wo_noc,4177.07
5724,2022-11-10,wo_noc,4231.41
5729,2022-11-11,wo_noc,4278.13
5735,2022-11-12,wo_noc,4938.36
5739,2022-11-13,wo_noc,4956.74
5744,2022-11-14,wo_noc,3490.94
5751,2022-11-15,wo_noc,3206.36
5760,2022-11-16,wo_noc,4968.47
5763,2022-11-17,wo_noc,4741.02
5772,2022-11-18,wo_noc,4169.54
5778,2022-11-19,wo_noc,4144.47
5784,2022-11-20,wo_noc,4160.49
5786,2022-11-21,wo_noc,3988.47
5795,2022-11-22,wo_noc,3916.55
5798,2022-11-23,wo_noc,4185.33
5804,2022-11-24,wo_noc,5994.64
5814,2022-11-25,wo_noc,6014.29
5817,2022-11-26,wo_noc,4789.02
5823,2022-11-27,wo_noc,4482.74
5830,2022-11-28,wo_noc,4698.96
5838,2022-11-29,wo_noc,5157.93
5843,2022-11-30,wo_noc,4899.39
5846,2022-12-01,wo_noc,5226.32
5853,2022-12-02,wo_noc,5310.48
5859,2022-12-03,wo_noc,5355.78
5868,2022-12-04,wo_noc,5295.27
5871,2022-12-05,wo_noc,4957.56
5880,2022-12-06,wo_noc,4873.49
5883,2022-12-07,wo_noc,4556.64
5892,2022-12-08,wo_noc,4739.98
5896,2022-12-09,wo_noc,4576.74
5899,2022-12-10,wo_noc,4862.74
5908,2022-12-11,wo_noc,4628.45
5911,2022-12-12,wo_noc,4865.14
5918,2022-12-13,wo_noc,5247.77
5923,2022-12-14,wo_noc,4876.27
5931,2022-12-15,wo_noc,4889.29
5936,2022-12-16,wo_noc,5939.51
5942,2022-12-17,wo_noc,8205.87
5947,2022-12-18,wo_noc,7519.01
5957,2022-12-19,wo_noc,5605.47
5961,2022-12-20,wo_noc,4998.22
5970,2022-12-21,wo_noc,5214.82
5973,2022-12-22,wo_noc,4962.12
5981,2022-12-23,wo_noc,4955.93
5983,2022-12-24,wo_noc,5486.17
5990,2022-12-25,wo_noc,5385.97
5998,2022-12-26,wo_noc,4617.46
6001,2022-12-27,wo_noc,4765.24
6012,2022-12-28,wo_noc,5649.21
6015,2022-12-29,wo_noc,6589.27
6023,2022-12-30,wo_noc,6331.79
6027,2022-12-31,wo_noc,5972.45
6032,2023-01-01,wo_noc,1365.1
6038,2023-01-02,wo_noc,2585.21
6043,2023-01-03,wo_noc,3470.66
6047,2023-01-04,wo_noc,4872.72
6052,2023-01-05,wo_noc,5407.86
6059,2023-01-06,wo_noc,5540.95
6065,2023-01-07,wo_noc,5922.02
6069,2023-01-08,wo_noc,6092.42
6073,2023-01-09,wo_noc,5954.38
6080,2023-01-10,wo_noc,6211.36
6082,2023-01-11,wo_noc,6283.83
6090,2023-01-12,wo_noc,6251.75
6091,2023-01-13,wo_noc,8874.56
6096,2023-01-14,wo_noc,10162.56
6101,2023-01-15,wo_noc,10208.93
6107,2023-01-16,wo_noc,6826.48
6114,2023-01-17,wo_noc,9610.09
6119,2023-01-18,wo_noc,7071.98
6123,2023-01-19,wo_noc,6380.3
6130,2023-01-20,wo_noc,6587.89
6133,2023-01-21,wo_noc,6980.24
6138,2023-01-22,wo_noc,7184.19
6143,2023-01-23,wo_noc,7461.21
6146,2023-01-24,wo_noc,7695.55
6152,2023-01-25,wo_noc,7781.29
6158,2023-01-26,wo_noc,8581.75
6165,2023-01-27,wo_noc,9072.98
6170,2023-01-28,wo_noc,8550.81
6174,2023-01-29,wo_noc,8251.54
6180,2023-01-30,wo_noc,7336.18
6184,2023-01-31,wo_noc,6112.64
6187,2023-02-01,wo_noc,5793.91
6191,2023-02-02,wo_noc,6635.23
6196,2023-02-03,wo_noc,8434.14
6205,2023-02-04,wo_noc,6549.66
6210,2023-02-05,wo_noc,6627.07
6215,2023-02-06,wo_noc,6207.69
6217,2023-02-07,wo_noc,6036.94
6225,2023-02-08,wo_noc,6223.69
6228,2023-02-09,wo_noc,6301.25
6233,2023-02-10,wo_noc,5869.28
6237,2023-02-11,wo_noc,5670.61
6241,2023-02-12,wo_noc,6213.51
6249,2023-02-13,wo_noc,6624.28
6255,2023-02-14,wo_noc,5874.43
6257,2023-02-15,wo_noc,5912.47
6261,2023-02-16,wo_noc,5653.31
6270,2023-02-17,wo_noc,5773.29
6271,2023-02-18,wo_noc,6022.48
6277,2023-02-19,wo_noc,6030.03
6285,2023-02-20,wo_noc,5925.39
6287,2023-02-21,wo_noc,5942.61
6291,2023-02-22,wo_noc,5874.06
6297,2023-02-23,wo_noc,5945.64
6303,2023-02-24,wo_noc,5933.25
6308,2023-02-25,wo_noc,6170.05
6315,2023-02-26,wo_noc,6631.96
6319,2023-02-27,wo_noc,6357.47
6321,2023-02-28,wo_noc,6076.25
6328,2023-03-01,wo_noc,6074.33
6332,2023-03-02,wo_noc,5975.65
6337,2023-03-03,wo_noc,6395.07
6344,2023-03-04,wo_noc,6245.45
6350,2023-03-05,wo_noc,5697.63
6351,2023-03-06,wo_noc,5883.75
6360,2023-03-07,wo_noc,5768.75
6365,2023-03-08,wo_noc,5824.36
6367,2023-03-09,wo_noc,6228.09
6372,2023-03-10,wo_noc,6320.56
6379,2023-03-11,wo_noc,5941.34
6385,2023-03-12,wo_noc,6111.3
6387,2023-03-13,wo_noc,6728.18
6392,2023-03-14,wo_noc,6832.13
6399,2023-03-15,wo_noc,6750.19
6402,2023-03-16,wo_noc,7418.19
6407,2023-03-17,wo_noc,7963.09
6414,2023-03-18,wo_noc,7694.77
6417,2023-03-19,wo_noc,7792.52
6425,2023-03-20,wo_noc,8042.79
6426,2023-03-21,wo_noc,7997.35
6432,2023-03-22,wo_noc,9298.77
6438,2023-03-23,wo_noc,9727.87
6442,2023-03-24,wo_noc,9417.64
6448,2023-03-25,wo_noc,8876.81
6451,2023-03-26,wo_noc,8814.73
6460,2023-03-27,wo_noc,8836.86
6465,2023-03-28,wo_noc,8613.81
6468,2023-03-29,wo_noc,8207.47
6473,2023-03-30,wo_noc,8229.11
6477,2023-03-31,wo_noc,8251.97
6481,2023-04-01,wo_noc,7859.91
6487,2023-04-02,wo_noc,8339.26
6493,2023-04-03,wo_noc,8353.65
6500,2023-04-04,wo_noc,8290.01
6503,2023-04-05,wo_noc,8993.72
6510,2023-04-06,wo_noc,9282.4
6513,2023-04-07,wo_noc,8823.77
6519,2023-04-08,wo_noc,8996.77
6524,2023-04-09,wo_noc,9024.9
6529,2023-04-10,wo_noc,8699.12
6532,2023-04-11,wo_noc,8528.34
6539,2023-04-12,wo_noc,9070.61
6541,2023-04-13,wo_noc,9562.43
6546,2023-04-14,wo_noc,9152.14
6553,2023-04-15,wo_noc,9365.12
6559,2023-04-16,wo_noc,9548.36
6564,2023-04-17,wo_noc,8680.21
6567,2023-04-18,wo_noc,8599.21
6571,2023-04-19,wo_noc,10711.05
6578,2023-04-20,wo_noc,10302.21
6582,2023-04-21,wo_noc,9532.73
6590,2023-04-22,wo_noc,9684.47
6592,2023-04-23,wo_noc,9781.53
6599,2023-04-24,wo_noc,9769.89
6605,2023-04-25,wo_noc,10023.9
6610,2023-04-26,wo_noc,10117.13
6611,2023-04-27,wo_noc,10249.41
6619,2023-04-28,wo_noc,10144.4
6622,2023-04-29,wo_noc,11457.78
6626,2023-04-30,wo_noc,11380.79
6631,2023-05-01,wo_noc,10654.96
6640,2023-05-02,wo_noc,10913.53
6644,2023-05-03,wo_noc,11290.9
6649,2023-05-04,wo_noc,11405.09
6653,2023-05-05,wo_noc,12138.77
6657,2023-05-06,wo_noc,12621.02
6661,2023-05-07,wo_noc,13666.09
6667,2023-05-08,wo_noc,12595.03
6671,2023-05-09,wo_noc,11777.52
6677,2023-05-10,wo_noc,11220.58
6684,2023-05-11,wo_noc,11807.45
6690,2023-05-12,wo_noc,11670.39
6695,2023-05-13,wo_noc,10906.7
6696,2023-05-14,wo_noc,11234.45
6703,2023-05-15,wo_noc,11242.84
6709,2023-05-16,wo_noc,11785.79
6712,2023-05-17,wo_noc,14954.14
6716,2023-05-18,wo_noc,19057.14
6721,2023-05-19,wo_noc,20012.95
6728,2023-05-20,wo_noc,19038.07
6733,2023-05-21,wo_noc,21105.77
6739,2023-05-22,wo_noc,22592.89
6743,2023-05-23,wo_noc,23481.99
6750,2023-05-24,wo_noc,24295.36
6755,2023-05-25,wo_noc,23921.03
6760,2023-05-26,wo_noc,22153.45
6764,2023-05-27,wo_noc,20560.92
6769,2023-05-28,wo_noc,19266.64
6773,2023-05-29,wo_noc,17195.43
6779,2023-05-30,wo_noc,16653.74
6781,2023-05-31,wo_noc,16709.64
6787,2023-06-01,wo_noc,21839.0
6795,2023-06-02,wo_noc,34800.38
6799,2023-06-03,wo_noc,33170.28
6801,2023-06-04,wo_noc,24608.36
6808,2023-06-05,wo_noc,29280.28
6813,2023-06-06,wo_noc,32189.33
6816,2023-06-07,wo_noc,30428.92
6824,2023-06-08,wo_noc,34625.34
6827,2023-06-09,wo_noc,31567.19
6834,2023-06-10,wo_noc,24896.8
6836,2023-06-11,wo_noc,24522.15
6845,2023-06-12,wo_noc,26977.43
6846,2023-06-13,wo_noc,24738.17
6851,2023-06-14,wo_noc,20904.5
6856,2023-06-15,wo_noc,19150.79
6863,2023-06-16,wo_noc,18639.98
6867,2023-06-17,wo_noc,17695.71
6871,2023-06-18,wo_noc,17960.07
6880,2023-06-19,wo_noc,16347.11
6882,2023-06-20,wo_noc,16728.25
6888,2023-06-21,wo_noc,18177.88
6891,2023-06-22,wo_noc,16858.99
6900,2023-06-23,wo_noc,15150.52
6901,2023-06-24,wo_noc,13832.18
6906,2023-06-25,wo_noc,15297.08
6915,2023-06-26,wo_noc,15058.14
6920,2023-06-27,wo_noc,14325.95
6923,2023-06-28,wo_noc,13932.42
6929,2023-06-29,wo_noc,14658.22
6935,2023-06-30,wo_noc,15204.0
6940,2023-07-01,wo_noc,15712.44
6943,2023-07-02,wo_noc,16613.54
6946,2023-07-03,wo_noc,15543.34
6955,2023-07-04,wo_noc,14864.25
6957,2023-07-05,wo_noc,14338.85
6962,2023-07-06,wo_noc,15670.79
6970,2023-07-07,wo_noc,16191.57
6972,2023-07-08,wo_noc,16215.65
6976,2023-07-09,wo_noc,15053.47
6982,2023-07-10,wo_noc,14725.04
6989,2023-07-11,wo_noc,14729.79
6995,2023-07-12,wo_noc,14217.54
6996,2023-07-13,wo_noc,16104.6
7002,2023-07-14,wo_noc,15520.45
7006,2023-07-15,wo_noc,14028.41
7012,2023-07-16,wo_noc,14388.91
7020,2023-07-17,wo_noc,14760.71
7026,2023-07-18,wo_noc,14665.31
7035,2023-07-19,wo_noc,13166.75
7039,2023-07-20,wo_noc,12198.7
7043,2023-07-21,wo_noc,12411.9
7049,2023-07-22,wo_noc,12804.09
7058,2023-07-23,wo_noc,13158.23
7062,2023-07-24,wo_noc,13179.52
7066,2023-07-25,wo_noc,13711.17
7073,2023-07-26,wo_noc,13786.91
7079,2023-07-27,wo_noc,14267.12
7087,2023-07-28,wo_noc,13849.0
7092,2023-07-29,wo_noc,13690.43
7100,2023-07-30,wo_noc,16042.63
7106,2023-07-31,wo_noc,15326.1
7111,2023-08-01,wo_noc,16203.53
7117,2023-08-02,wo_noc,14580.95
7123,2023-08-03,wo_noc,13980.68
7126,2023-08-04,wo_noc,14124.59
7134,2023-08-05,wo_noc,14049.49
7143,2023-08-06,wo_noc,13694.83
7149,2023-08-07,wo_noc,13144.69
7152,2023-08-08,wo_noc,12952.15
7157,2023-08-09,wo_noc,13175.2
7163,2023-08-10,wo_noc,14257.14
7173,2023-08-11,wo_noc,14330.36
7179,2023-08-12,wo_noc,14034.93
7181,2023-08-13,wo_noc,14288.4
7187,2023-08-14,wo_noc,14137.76
7196,2023-08-15,wo_noc,14422.42
7200,2023-08-16,wo_noc,14523.45
7209,2023-08-17,wo_noc,17799.59
7213,2023-08-18,wo_noc,19432.54
7221,2023-08-19,wo_noc,15945.24
7222,2023-08-20,wo_noc,16093.15
7231,2023-08-21,wo_noc,17987.58
7238,2023-08-22,wo_noc,18267.66
7240,2023-08-23,wo_noc,15632.1
7246,2023-08-24,wo_noc,15849.23
7253,2023-08-25,wo_noc,15751.09
7262,2023-08-26,wo_noc,15663.48
7268,2023-08-27,wo_noc,15369.58
7271,2023-08-28,wo_noc,15521.6
