,date,phong_ban,total_duration
6361,2023-03-08,wo_ksnn,127681.88
6368,2023-03-09,wo_ksnn,127021.45
6373,2023-03-10,wo_ksnn,125748.9
6376,2023-03-11,wo_ksnn,124163.64
6384,2023-03-12,wo_ksnn,122555.13
6389,2023-03-13,wo_ksnn,121935.72
6393,2023-03-14,wo_ksnn,121490.53
6400,2023-03-15,wo_ksnn,120521.07
6404,2023-03-16,wo_ksnn,119208.35
6410,2023-03-17,wo_ksnn,118348.42
6415,2023-03-18,wo_ksnn,116752.67
6419,2023-03-19,wo_ksnn,114580.91
6422,2023-03-20,wo_ksnn,113499.72
6429,2023-03-21,wo_ksnn,112193.12
6433,2023-03-22,wo_ksnn,110082.4
6437,2023-03-23,wo_ksnn,108260.41
6443,2023-03-24,wo_ksnn,105737.45
6446,2023-03-25,wo_ksnn,103582.63
6454,2023-03-26,wo_ksnn,102143.45
6457,2023-03-27,wo_ksnn,101820.59
6462,2023-03-28,wo_ksnn,101070.34
6466,2023-03-29,wo_ksnn,100952.06
6475,2023-03-30,wo_ksnn,101322.41
6480,2023-03-31,wo_ksnn,101496.15
6484,2023-04-01,wo_ksnn,101255.39
6489,2023-04-02,wo_ksnn,100409.67
6494,2023-04-03,wo_ksnn,100499.93
6499,2023-04-04,wo_ksnn,100286.59
6502,2023-04-05,wo_ksnn,109147.69
6507,2023-04-06,wo_ksnn,142718.76
6515,2023-04-07,wo_ksnn,159313.46
6517,2023-04-08,wo_ksnn,162268.06
6523,2023-04-09,wo_ksnn,161631.58
6526,2023-04-10,wo_ksnn,160461.71
6535,2023-04-11,wo_ksnn,158932.56
6536,2023-04-12,wo_ksnn,161986.85
6543,2023-04-13,wo_ksnn,170039.65
6549,2023-04-14,wo_ksnn,177910.85
6555,2023-04-15,wo_ksnn,178802.93
6558,2023-04-16,wo_ksnn,177454.83
6565,2023-04-17,wo_ksnn,175971.74
6566,2023-04-18,wo_ksnn,173315.5
6574,2023-04-19,wo_ksnn,169580.1
6579,2023-04-20,wo_ksnn,165637.27
6581,2023-04-21,wo_ksnn,162341.38
6586,2023-04-22,wo_ksnn,159575.64
6594,2023-04-23,wo_ksnn,157742.66
6596,2023-04-24,wo_ksnn,156749.19
6602,2023-04-25,wo_ksnn,155693.83
6607,2023-04-26,wo_ksnn,153249.34
6615,2023-04-27,wo_ksnn,150731.2
6616,2023-04-28,wo_ksnn,148326.41
6625,2023-04-29,wo_ksnn,145790.51
6629,2023-04-30,wo_ksnn,144042.18
6634,2023-05-01,wo_ksnn,142367.09
6636,2023-05-02,wo_ksnn,141660.93
6641,2023-05-03,wo_ksnn,141097.08
6650,2023-05-04,wo_ksnn,138429.1
6654,2023-05-05,wo_ksnn,138271.79
6656,2023-05-06,wo_ksnn,152238.99
6663,2023-05-07,wo_ksnn,204210.02
6668,2023-05-08,wo_ksnn,198724.55
6673,2023-05-09,wo_ksnn,193249.1
6678,2023-05-10,wo_ksnn,190103.03
6681,2023-05-11,wo_ksnn,189256.83
6688,2023-05-12,wo_ksnn,188285.16
6691,2023-05-13,wo_ksnn,184132.08
6700,2023-05-14,wo_ksnn,178386.48
6705,2023-05-15,wo_ksnn,172979.27
6710,2023-05-16,wo_ksnn,161382.67
6715,2023-05-17,wo_ksnn,153101.63
6717,2023-05-18,wo_ksnn,146249.96
6725,2023-05-19,wo_ksnn,139391.13
6726,2023-05-20,wo_ksnn,133222.76
6735,2023-05-21,wo_ksnn,127628.14
6740,2023-05-22,wo_ksnn,122041.99
6742,2023-05-23,wo_ksnn,115540.87
6747,2023-05-24,wo_ksnn,107813.24
6752,2023-05-25,wo_ksnn,98815.7
6756,2023-05-26,wo_ksnn,89264.91
6763,2023-05-27,wo_ksnn,83199.87
6766,2023-05-28,wo_ksnn,80039.74
6775,2023-05-29,wo_ksnn,76528.62
6776,2023-05-30,wo_ksnn,71926.58
6783,2023-05-31,wo_ksnn,87211.84
6789,2023-06-01,wo_ksnn,85787.46
6791,2023-06-02,wo_ksnn,85753.77
6797,2023-06-03,wo_ksnn,114720.6
6802,2023-06-04,wo_ksnn,136212.2
6806,2023-06-05,wo_ksnn,136446.76
6811,2023-06-06,wo_ksnn,137023.42
6817,2023-06-07,wo_ksnn,139514.98
6823,2023-06-08,wo_ksnn,139186.51
6829,2023-06-09,wo_ksnn,138467.39
6835,2023-06-10,wo_ksnn,137228.36
6840,2023-06-11,wo_ksnn,136792.82
6842,2023-06-12,wo_ksnn,136401.38
6847,2023-06-13,wo_ksnn,135787.57
6854,2023-06-14,wo_ksnn,134921.21
6857,2023-06-15,wo_ksnn,133552.2
6861,2023-06-16,wo_ksnn,131745.68
6868,2023-06-17,wo_ksnn,129694.06
6874,2023-06-18,wo_ksnn,128295.4
6878,2023-06-19,wo_ksnn,128891.06
6884,2023-06-20,wo_ksnn,127059.2
6890,2023-06-21,wo_ksnn,125444.77
6893,2023-06-22,wo_ksnn,123598.91
6896,2023-06-23,wo_ksnn,120216.27
6902,2023-06-24,wo_ksnn,118340.88
6909,2023-06-25,wo_ksnn,116947.36
6913,2023-06-26,wo_ksnn,114743.5
6917,2023-06-27,wo_ksnn,109523.39
6922,2023-06-28,wo_ksnn,103071.96
6930,2023-06-29,wo_ksnn,96340.07
6933,2023-06-30,wo_ksnn,89152.9
6938,2023-07-01,wo_ksnn,83861.99
6945,2023-07-02,wo_ksnn,82523.0
6949,2023-07-03,wo_ksnn,82319.19
6951,2023-07-04,wo_ksnn,82994.87
6959,2023-07-05,wo_ksnn,80477.43
6963,2023-07-06,wo_ksnn,107518.79
6967,2023-07-07,wo_ksnn,140256.34
6971,2023-07-08,wo_ksnn,136154.5
6980,2023-07-09,wo_ksnn,132959.52
6981,2023-07-10,wo_ksnn,130940.36
6986,2023-07-11,wo_ksnn,130499.0
6992,2023-07-12,wo_ksnn,128335.12
7000,2023-07-13,wo_ksnn,126122.39
7003,2023-07-14,wo_ksnn,122587.04
7007,2023-07-15,wo_ksnn,119089.58
7014,2023-07-16,wo_ksnn,117193.92
7019,2023-07-17,wo_ksnn,116454.46
7027,2023-07-18,wo_ksnn,115031.34
7034,2023-07-19,wo_ksnn,112340.98
7041,2023-07-20,wo_ksnn,108751.45
7046,2023-07-21,wo_ksnn,124216.29
7050,2023-07-22,wo_ksnn,147367.08
7056,2023-07-23,wo_ksnn,144339.98
7060,2023-07-24,wo_ksnn,141637.91
7071,2023-07-25,wo_ksnn,137613.61
7072,2023-07-26,wo_ksnn,132618.87
7081,2023-07-27,wo_ksnn,127828.61
7088,2023-07-28,wo_ksnn,123709.44
7093,2023-07-29,wo_ksnn,120209.2
7097,2023-07-30,wo_ksnn,116659.97
7104,2023-07-31,wo_ksnn,114907.03
7113,2023-08-01,wo_ksnn,112422.89
7114,2023-08-02,wo_ksnn,109411.89
7122,2023-08-03,wo_ksnn,106443.33
7131,2023-08-04,wo_ksnn,103131.87
7136,2023-08-05,wo_ksnn,155882.82
7138,2023-08-06,wo_ksnn,209146.26
7146,2023-08-07,wo_ksnn,207985.18
7153,2023-08-08,wo_ksnn,205625.03
7159,2023-08-09,wo_ksnn,202771.05
7166,2023-08-10,wo_ksnn,200631.58
7169,2023-08-11,wo_ksnn,198023.38
7174,2023-08-12,wo_ksnn,194805.14
7182,2023-08-13,wo_ksnn,192194.16
7190,2023-08-14,wo_ksnn,189514.7
7193,2023-08-15,wo_ksnn,186379.15
7203,2023-08-16,wo_ksnn,184084.93
7208,2023-08-17,wo_ksnn,181544.66
7211,2023-08-18,wo_ksnn,178553.44
7217,2023-08-19,wo_ksnn,175198.76
7225,2023-08-20,wo_ksnn,172702.28
7233,2023-08-21,wo_ksnn,169332.59
7235,2023-08-22,wo_ksnn,164874.95
7243,2023-08-23,wo_ksnn,157698.44
7248,2023-08-24,wo_ksnn,146339.25
7257,2023-08-25,wo_ksnn,134039.28
7261,2023-08-26,wo_ksnn,124221.59
7267,2023-08-27,wo_ksnn,117587.21
7270,2023-08-28,wo_ksnn,110387.86
7278,2023-08-29,wo_ksnn,101774.98
7287,2023-08-30,wo_ksnn,91599.96
7290,2023-08-31,wo_ksnn,108625.48
7297,2023-09-01,wo_ksnn,129614.65
7299,2023-09-02,wo_ksnn,127136.71
7307,2023-09-03,wo_ksnn,125553.32
7311,2023-09-04,wo_ksnn,123525.93
7317,2023-09-05,wo_ksnn,120527.77
7319,2023-09-06,wo_ksnn,117124.1
7325,2023-09-07,wo_ksnn,114655.89
7332,2023-09-08,wo_ksnn,174434.69
7338,2023-09-09,wo_ksnn,239233.07
7340,2023-09-10,wo_ksnn,235338.5
7344,2023-09-11,wo_ksnn,230504.08
7352,2023-09-12,wo_ksnn,223439.51
7356,2023-09-13,wo_ksnn,215420.4
7363,2023-09-14,wo_ksnn,207494.25
7367,2023-09-15,wo_ksnn,198167.89
7371,2023-09-16,wo_ksnn,189623.65
7375,2023-09-17,wo_ksnn,183570.97
7383,2023-09-18,wo_ksnn,177464.27
7386,2023-09-19,wo_ksnn,174823.33
7391,2023-09-20,wo_ksnn,171803.67
7396,2023-09-21,wo_ksnn,163704.23
7400,2023-09-22,wo_ksnn,154249.91
7407,2023-09-23,wo_ksnn,146150.24
7410,2023-09-24,wo_ksnn,142392.09
7418,2023-09-25,wo_ksnn,138407.55
7421,2023-09-26,wo_ksnn,132566.51
7426,2023-09-27,wo_ksnn,127335.56
7432,2023-09-28,wo_ksnn,112166.23
7435,2023-09-29,wo_ksnn,99685.18
7441,2023-09-30,wo_ksnn,94741.33
7444,2023-10-01,wo_ksnn,92386.76
7447,2023-10-02,wo_ksnn,115325.99
7453,2023-10-03,wo_ksnn,160303.91
7455,2023-10-04,wo_ksnn,180780.49
7458,2023-10-05,wo_ksnn,183038.64
7465,2023-10-06,wo_ksnn,214496.9
7467,2023-10-07,wo_ksnn,212201.24
7470,2023-10-08,wo_ksnn,220363.0
7474,2023-10-09,wo_ksnn,224132.52
7481,2023-10-10,wo_ksnn,219370.48
7485,2023-10-11,wo_ksnn,213840.4
7486,2023-10-12,wo_ksnn,208985.64
7492,2023-10-13,wo_ksnn,204177.57
7495,2023-10-14,wo_ksnn,201313.62
7501,2023-10-15,wo_ksnn,193175.75
7502,2023-10-16,wo_ksnn,188339.97
7509,2023-10-17,wo_ksnn,181976.0
7513,2023-10-18,wo_ksnn,174662.98
7515,2023-10-19,wo_ksnn,165993.64
7521,2023-10-20,wo_ksnn,159508.03
7524,2023-10-21,wo_ksnn,155130.38
7526,2023-10-22,wo_ksnn,152352.54
7533,2023-10-23,wo_ksnn,148977.99
7535,2023-10-24,wo_ksnn,143401.52
7540,2023-10-25,wo_ksnn,135996.88
7542,2023-10-26,wo_ksnn,129276.28
7547,2023-10-27,wo_ksnn,121134.63
7550,2023-10-28,wo_ksnn,113509.52
7555,2023-10-29,wo_ksnn,106624.32
7558,2023-10-30,wo_ksnn,98517.54
7564,2023-10-31,wo_ksnn,105969.08
7567,2023-11-01,wo_ksnn,166071.93
7573,2023-11-02,wo_ksnn,166872.7
7574,2023-11-03,wo_ksnn,162718.04
7580,2023-11-04,wo_ksnn,150941.02
7583,2023-11-05,wo_ksnn,143313.03
7587,2023-11-06,wo_ksnn,136133.94
7593,2023-11-07,wo_ksnn,144394.3
7594,2023-11-08,wo_ksnn,137977.96
7599,2023-11-09,wo_ksnn,132010.17
7605,2023-11-10,wo_ksnn,126461.13
7606,2023-11-11,wo_ksnn,121273.6
7613,2023-11-12,wo_ksnn,116625.74
7616,2023-11-13,wo_ksnn,112581.46
7620,2023-11-14,wo_ksnn,107018.66
7622,2023-11-15,wo_ksnn,100216.21
7628,2023-11-16,wo_ksnn,93882.47
7630,2023-11-17,wo_ksnn,89130.01
7637,2023-11-18,wo_ksnn,84673.36
7640,2023-11-19,wo_ksnn,81684.23
7644,2023-11-20,wo_ksnn,78107.29
7648,2023-11-21,wo_ksnn,73178.92
7650,2023-11-22,wo_ksnn,68925.47
7655,2023-11-23,wo_ksnn,63309.56
7659,2023-11-24,wo_ksnn,59539.43
7665,2023-11-25,wo_ksnn,55806.49
7669,2023-11-26,wo_ksnn,53075.45
7670,2023-11-27,wo_ksnn,50528.25
7676,2023-11-28,wo_ksnn,47274.61
7678,2023-11-29,wo_ksnn,44438.66
7685,2023-11-30,wo_ksnn,41456.19
7688,2023-12-01,wo_ksnn,68887.46
7692,2023-12-02,wo_ksnn,179213.82
7697,2023-12-03,wo_ksnn,177285.2
7698,2023-12-04,wo_ksnn,174098.31
7704,2023-12-05,wo_ksnn,168108.59
7707,2023-12-06,wo_ksnn,159247.62
7710,2023-12-07,wo_ksnn,164237.27
7716,2023-12-08,wo_ksnn,157813.81
7720,2023-12-09,wo_ksnn,152780.46
7722,2023-12-10,wo_ksnn,149372.78
7727,2023-12-11,wo_ksnn,145404.8
7730,2023-12-12,wo_ksnn,140265.81
7737,2023-12-13,wo_ksnn,135707.32
7739,2023-12-14,wo_ksnn,131258.59
7745,2023-12-15,wo_ksnn,126975.1
7749,2023-12-16,wo_ksnn,123534.13
7750,2023-12-17,wo_ksnn,120330.11
7755,2023-12-18,wo_ksnn,117551.26
7759,2023-12-19,wo_ksnn,112969.19
7764,2023-12-20,wo_ksnn,108703.39
7768,2023-12-21,wo_ksnn,105086.87
7772,2023-12-22,wo_ksnn,101490.97
7774,2023-12-23,wo_ksnn,98135.12
7778,2023-12-24,wo_ksnn,94498.82
7784,2023-12-25,wo_ksnn,89587.27
7788,2023-12-26,wo_ksnn,84693.57
7793,2023-12-27,wo_ksnn,79821.5
7796,2023-12-28,wo_ksnn,74093.16
7799,2023-12-29,wo_ksnn,68523.96
7803,2023-12-30,wo_ksnn,62641.27
7808,2023-12-31,wo_ksnn,57173.3
