,date,phong_ban,total_duration
6358,2023-03-07,wo_others,104193.57
6364,2023-03-08,wo_others,102216.35
6369,2023-03-09,wo_others,100678.33
6374,2023-03-10,wo_others,100581.16
6377,2023-03-11,wo_others,99244.81
6382,2023-03-12,wo_others,101531.98
6386,2023-03-13,wo_others,101726.13
6395,2023-03-14,wo_others,100471.48
6397,2023-03-15,wo_others,96530.6
6401,2023-03-16,wo_others,94673.71
6409,2023-03-17,wo_others,90777.43
6413,2023-03-18,wo_others,89763.28
6420,2023-03-19,wo_others,91041.08
6423,2023-03-20,wo_others,90436.44
6427,2023-03-21,wo_others,88975.43
6434,2023-03-22,wo_others,87160.93
6440,2023-03-23,wo_others,94714.96
6444,2023-03-24,wo_others,96246.14
6447,2023-03-25,wo_others,91907.49
6452,2023-03-26,wo_others,89371.47
6458,2023-03-27,wo_others,86667.64
6461,2023-03-28,wo_others,82653.07
6469,2023-03-29,wo_others,79323.72
6474,2023-03-30,wo_others,73825.24
6476,2023-03-31,wo_others,68476.15
6482,2023-04-01,wo_others,63535.74
6488,2023-04-02,wo_others,64009.26
6495,2023-04-03,wo_others,72432.46
6496,2023-04-04,wo_others,84543.76
6504,2023-04-05,wo_others,105161.44
6509,2023-04-06,wo_others,149195.26
6514,2023-04-07,wo_others,157874.33
6518,2023-04-08,wo_others,160404.94
6522,2023-04-09,wo_others,160472.38
6527,2023-04-10,wo_others,157018.2
6534,2023-04-11,wo_others,154591.9
6540,2023-04-12,wo_others,154621.74
6542,2023-04-13,wo_others,155962.58
6547,2023-04-14,wo_others,153754.45
6554,2023-04-15,wo_others,151439.29
6560,2023-04-16,wo_others,154847.43
6563,2023-04-17,wo_others,152931.93
6568,2023-04-18,wo_others,148420.95
6575,2023-04-19,wo_others,152535.75
6576,2023-04-20,wo_others,195021.25
6585,2023-04-21,wo_others,206559.16
6587,2023-04-22,wo_others,207472.85
6595,2023-04-23,wo_others,206901.2
6600,2023-04-24,wo_others,204671.29
6601,2023-04-25,wo_others,200444.38
6608,2023-04-26,wo_others,188103.94
6612,2023-04-27,wo_others,185463.93
6617,2023-04-28,wo_others,177210.26
6621,2023-04-29,wo_others,172581.35
6628,2023-04-30,wo_others,166516.12
6635,2023-05-01,wo_others,162601.03
6638,2023-05-02,wo_others,161852.58
6645,2023-05-03,wo_others,164259.86
6647,2023-05-04,wo_others,176615.14
6652,2023-05-05,wo_others,229301.61
6660,2023-05-06,wo_others,246682.4
6665,2023-05-07,wo_others,248648.7
6666,2023-05-08,wo_others,263797.63
6674,2023-05-09,wo_others,269914.69
6676,2023-05-10,wo_others,265414.21
6685,2023-05-11,wo_others,264295.69
6687,2023-05-12,wo_others,261995.32
6694,2023-05-13,wo_others,256621.47
6698,2023-05-14,wo_others,252080.17
6701,2023-05-15,wo_others,249820.58
6708,2023-05-16,wo_others,253176.16
6714,2023-05-17,wo_others,257946.8
6718,2023-05-18,wo_others,271964.49
6722,2023-05-19,wo_others,268971.33
6727,2023-05-20,wo_others,265801.54
6731,2023-05-21,wo_others,262394.47
6737,2023-05-22,wo_others,257960.1
6741,2023-05-23,wo_others,253771.72
6749,2023-05-24,wo_others,253056.35
6754,2023-05-25,wo_others,252547.93
6757,2023-05-26,wo_others,251228.65
6765,2023-05-27,wo_others,243051.54
6767,2023-05-28,wo_others,238723.75
6772,2023-05-29,wo_others,234811.08
6780,2023-05-30,wo_others,222190.87
6784,2023-05-31,wo_others,208724.43
6786,2023-06-01,wo_others,200789.29
6792,2023-06-02,wo_others,212822.21
6796,2023-06-03,wo_others,219636.51
6803,2023-06-04,wo_others,219807.98
6809,2023-06-05,wo_others,229779.78
6812,2023-06-06,wo_others,240720.18
6819,2023-06-07,wo_others,245416.54
6822,2023-06-08,wo_others,248750.53
6830,2023-06-09,wo_others,250427.78
6833,2023-06-10,wo_others,243203.27
6838,2023-06-11,wo_others,243436.25
6841,2023-06-12,wo_others,241869.2
6850,2023-06-13,wo_others,236543.29
6853,2023-06-14,wo_others,234637.79
6859,2023-06-15,wo_others,231223.75
6865,2023-06-16,wo_others,228453.09
6870,2023-06-17,wo_others,225897.68
6873,2023-06-18,wo_others,227647.74
6876,2023-06-19,wo_others,224565.36
6885,2023-06-20,wo_others,222764.12
6889,2023-06-21,wo_others,228168.85
6895,2023-06-22,wo_others,226725.04
6898,2023-06-23,wo_others,220474.95
6905,2023-06-24,wo_others,215086.27
6908,2023-06-25,wo_others,220699.4
6911,2023-06-26,wo_others,218987.76
6916,2023-06-27,wo_others,229621.07
6925,2023-06-28,wo_others,228051.08
6928,2023-06-29,wo_others,226122.06
6932,2023-06-30,wo_others,217802.18
6936,2023-07-01,wo_others,209397.57
6944,2023-07-02,wo_others,207647.44
6950,2023-07-03,wo_others,210171.83
6952,2023-07-04,wo_others,205149.59
6956,2023-07-05,wo_others,223588.11
6964,2023-07-06,wo_others,244896.77
6966,2023-07-07,wo_others,244526.43
6973,2023-07-08,wo_others,241171.32
6977,2023-07-09,wo_others,240187.03
6983,2023-07-10,wo_others,242679.75
6988,2023-07-11,wo_others,255239.38
6991,2023-07-12,wo_others,257444.14
6997,2023-07-13,wo_others,252631.81
7001,2023-07-14,wo_others,240436.66
7008,2023-07-15,wo_others,226821.8
7017,2023-07-16,wo_others,221407.69
7018,2023-07-17,wo_others,215759.26
7025,2023-07-18,wo_others,221338.82
7032,2023-07-19,wo_others,221973.78
7040,2023-07-20,wo_others,213807.62
7044,2023-07-21,wo_others,208393.93
7048,2023-07-22,wo_others,201579.23
7055,2023-07-23,wo_others,198812.7
7065,2023-07-24,wo_others,194541.29
7070,2023-07-25,wo_others,186318.07
7076,2023-07-26,wo_others,179874.55
7082,2023-07-27,wo_others,173850.42
7085,2023-07-28,wo_others,167637.02
7095,2023-07-29,wo_others,157569.58
7101,2023-07-30,wo_others,151753.28
7102,2023-07-31,wo_others,150410.45
7109,2023-08-01,wo_others,150166.87
7119,2023-08-02,wo_others,149950.33
7121,2023-08-03,wo_others,148941.87
7128,2023-08-04,wo_others,149951.19
7137,2023-08-05,wo_others,160745.68
7139,2023-08-06,wo_others,178741.85
7144,2023-08-07,wo_others,178737.22
7155,2023-08-08,wo_others,184568.16
7158,2023-08-09,wo_others,187463.35
7162,2023-08-10,wo_others,191492.69
7172,2023-08-11,wo_others,191537.71
7176,2023-08-12,wo_others,189673.85
7184,2023-08-13,wo_others,188703.75
7189,2023-08-14,wo_others,188444.55
7197,2023-08-15,wo_others,188675.71
7201,2023-08-16,wo_others,186127.16
7207,2023-08-17,wo_others,183783.01
7214,2023-08-18,wo_others,180683.89
7220,2023-08-19,wo_others,176282.16
7223,2023-08-20,wo_others,178752.92
7232,2023-08-21,wo_others,195333.1
7234,2023-08-22,wo_others,214727.0
7241,2023-08-23,wo_others,213780.31
7249,2023-08-24,wo_others,211447.9
7255,2023-08-25,wo_others,204036.66
7263,2023-08-26,wo_others,197066.74
7264,2023-08-27,wo_others,190453.54
7274,2023-08-28,wo_others,189558.1
7277,2023-08-29,wo_others,185757.55
7285,2023-08-30,wo_others,178091.93
7288,2023-08-31,wo_others,169371.09
7295,2023-09-01,wo_others,164689.04
7300,2023-09-02,wo_others,162364.51
7306,2023-09-03,wo_others,161539.9
7309,2023-09-04,wo_others,168759.6
7314,2023-09-05,wo_others,186810.23
7322,2023-09-06,wo_others,192841.35
7327,2023-09-07,wo_others,194299.2
7330,2023-09-08,wo_others,194945.92
7334,2023-09-09,wo_others,185399.07
7339,2023-09-10,wo_others,181914.99
7348,2023-09-11,wo_others,181145.81
7353,2023-09-12,wo_others,190272.13
7357,2023-09-13,wo_others,196181.05
7359,2023-09-14,wo_others,197523.7
7365,2023-09-15,wo_others,197983.59
7372,2023-09-16,wo_others,196969.82
7378,2023-09-17,wo_others,196125.96
7380,2023-09-18,wo_others,198433.1
7384,2023-09-19,wo_others,192837.88
7389,2023-09-20,wo_others,187929.15
7398,2023-09-21,wo_others,183644.14
7401,2023-09-22,wo_others,182179.57
7405,2023-09-23,wo_others,178474.85
7411,2023-09-24,wo_others,175462.86
7414,2023-09-25,wo_others,174149.9
7422,2023-09-26,wo_others,177205.33
7427,2023-09-27,wo_others,177708.18
7431,2023-09-28,wo_others,129122.3
7437,2023-09-29,wo_others,89273.99
7438,2023-09-30,wo_others,78878.74
7442,2023-10-01,wo_others,71229.8
7449,2023-10-02,wo_others,73601.82
7452,2023-10-03,wo_others,95501.12
7457,2023-10-04,wo_others,164437.49
7459,2023-10-05,wo_others,178941.46
7464,2023-10-06,wo_others,213691.73
7466,2023-10-07,wo_others,218084.33
7473,2023-10-08,wo_others,211443.92
7477,2023-10-09,wo_others,209891.09
7478,2023-10-10,wo_others,206982.89
7483,2023-10-11,wo_others,211332.59
7488,2023-10-12,wo_others,211952.05
7491,2023-10-13,wo_others,204625.07
7496,2023-10-14,wo_others,194244.53
7499,2023-10-15,wo_others,187630.04
7504,2023-10-16,wo_others,183621.18
7507,2023-10-17,wo_others,176327.94
7510,2023-10-18,wo_others,171188.11
7517,2023-10-19,wo_others,165565.99
7518,2023-10-20,wo_others,157113.82
7525,2023-10-21,wo_others,150209.04
7528,2023-10-22,wo_others,148811.64
7530,2023-10-23,wo_others,146607.73
7537,2023-10-24,wo_others,139648.1
7541,2023-10-25,wo_others,133702.16
7543,2023-10-26,wo_others,131503.52
7546,2023-10-27,wo_others,126364.62
7553,2023-10-28,wo_others,121384.01
7554,2023-10-29,wo_others,116301.32
7561,2023-10-30,wo_others,109574.74
7565,2023-10-31,wo_others,99484.7
7566,2023-11-01,wo_others,91940.41
7570,2023-11-02,wo_others,100269.82
7575,2023-11-03,wo_others,113043.97
7581,2023-11-04,wo_others,119721.09
7584,2023-11-05,wo_others,152381.26
7586,2023-11-06,wo_others,167871.67
7590,2023-11-07,wo_others,167418.72
7596,2023-11-08,wo_others,159787.37
7601,2023-11-09,wo_others,153842.15
7603,2023-11-10,wo_others,145425.49
7607,2023-11-11,wo_others,137535.14
7610,2023-11-12,wo_others,135643.36
7615,2023-11-13,wo_others,136667.43
7618,2023-11-14,wo_others,134788.33
7623,2023-11-15,wo_others,139255.81
7626,2023-11-16,wo_others,138592.31
7632,2023-11-17,wo_others,134269.94
7636,2023-11-18,wo_others,128493.73
7641,2023-11-19,wo_others,130078.79
7643,2023-11-20,wo_others,127530.89
7647,2023-11-21,wo_others,118333.7
7652,2023-11-22,wo_others,110156.21
7657,2023-11-23,wo_others,102693.4
7658,2023-11-24,wo_others,95749.84
7663,2023-11-25,wo_others,91090.89
7668,2023-11-26,wo_others,88020.57
7673,2023-11-27,wo_others,86619.52
7677,2023-11-28,wo_others,89767.6
7680,2023-11-29,wo_others,98880.91
7684,2023-11-30,wo_others,92013.82
7687,2023-12-01,wo_others,89079.99
7691,2023-12-02,wo_others,85758.4
7694,2023-12-03,wo_others,82754.64
7701,2023-12-04,wo_others,85727.27
7705,2023-12-05,wo_others,94766.11
7708,2023-12-06,wo_others,121335.19
7711,2023-12-07,wo_others,133788.64
7715,2023-12-08,wo_others,132569.76
7718,2023-12-09,wo_others,127261.33
7725,2023-12-10,wo_others,126592.28
7726,2023-12-11,wo_others,125367.75
7731,2023-12-12,wo_others,122377.38
7736,2023-12-13,wo_others,119725.44
7740,2023-12-14,wo_others,115171.12
7742,2023-12-15,wo_others,109561.08
7747,2023-12-16,wo_others,100563.75
7753,2023-12-17,wo_others,99482.47
7756,2023-12-18,wo_others,99322.03
7761,2023-12-19,wo_others,94197.41
7762,2023-12-20,wo_others,85880.03
7766,2023-12-21,wo_others,80535.74
7771,2023-12-22,wo_others,80624.45
7775,2023-12-23,wo_others,75515.18
7780,2023-12-24,wo_others,69160.08
7782,2023-12-25,wo_others,66485.83
7787,2023-12-26,wo_others,63148.82
7790,2023-12-27,wo_others,59654.0
7795,2023-12-28,wo_others,54250.64
7800,2023-12-29,wo_others,45523.09
7804,2023-12-30,wo_others,33199.07
7806,2023-12-31,wo_others,24601.24
